"name","video","start","end","speaker","orth","translation","orth_english","translation_english"
"04December_2011_Sunday_tagesschau-7784","04December_2011_Sunday_tagesschau-7784/1/*.png","-1","-1","Signer04","TEIL SCHNEE BERG SPAETER SUED BERG AUCH","es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden .","PART SNOW MOUNTAIN LATER SOUTH MOUNTAIN ALSO","It will snow partly in the central low mountain ranges and later also in the mountains in the south."
"04December_2011_Sunday_tagesschau-7785","04December_2011_Sunday_tagesschau-7785/1/*.png","-1","-1","Signer04","TAG SCHNEE REGEN BERG DURCHGEHEND REGEN REGEN","am tag schneit oder regnet es am alpenrand noch für längere zeit .","DAY SNOW RAIN MOUNTAIN RAIN RAIN","During the day it snows or rains for a long time on the edge of the Alps."
"04December_2011_Sunday_tagesschau-7786","04December_2011_Sunday_tagesschau-7786/1/*.png","-1","-1","Signer04","SONST IX-PLUSPLUS REGEN SCHNEE GRAUPEL GRAUPEL __PU__ LANG SONNE MOEGLICH MOEGLICH __OFF__","sonst einzelne regen schnee und graupelschauer dazwischen auch mal längere sonnige phasen .","OTHER IX-PLUSPLUS RAIN SNOW SLEEY SLEEY __PU__ LONG SUN POSSIBLE POSSIBLE __OFF__","Otherwise occasional rain, snow and sleet showers, with longer sunny periods in between."
"04December_2011_Sunday_tagesschau-7787","04December_2011_Sunday_tagesschau-7787/1/*.png","-1","-1","Signer04","__ON__ NACHT IX STURM BERG ORKAN","in der nacht im süden sturmböen auf den bergen orkanböen .","__ON__ NIGHT IX STORM MOUNTAIN HURRICANE","At night in the south, squalls and hurricane-force winds in the mountains."
"04December_2011_Sunday_tagesschau-7788","04December_2011_Sunday_tagesschau-7788/1/*.png","-1","-1","Signer04","TAG MAESSIG MAESSIG BIS KALT BOEE STARK WIND BERG SCHWER STURM __OFF__","am tag mäßiger bis frischer wind in böen weht er stark bis stürmisch auf den bergen schwere sturmböen .","DAY MODERATE MODERATE TO COLD GUST STRONG WIND MOUNTAIN SEVERE STORM __OFF__","During the day, moderate to fresh winds, strong to stormy gusts; in the mountains, heavy gusts."
"04December_2011_Sunday_tagesschau-7789","04December_2011_Sunday_tagesschau-7789/1/*.png","-1","-1","Signer04","__ON__ NACHT SIEBEN SUEDWESTRAUM BAYERN NULL ROT ROT HAAR BERG __OFF__","in der nacht sieben grad in südostbayern und null grad im rothaargebirge .","__ON__ NIGHT SEVEN SOUTHWEST BAVARIA ZERO RED RED HAIR MOUNTAIN __OFF__","At night, seven degrees in southeast Bavaria and zero degrees in the Rothaargebirge."
"04December_2011_Sunday_tagesschau-7793","04December_2011_Sunday_tagesschau-7793/1/*.png","-1","-1","Signer04","MITTWOCH REGEN TEIL OST BERG SCHNEE __OFF__","am mittwoch regnet es zeitweise im osten und auf den bergen schneit es teilweise .","WEDNESDAY RAIN PART EAST MOUNTAIN SNOW __OFF__","On Wednesday it will rain intermittently in the east and there will be some snow in the mountains."
"04December_2011_Sunday_tagesschau-7794","04December_2011_Sunday_tagesschau-7794/1/*.png","-1","-1","Signer04","__ON__ AUCH DONNERSTAG MANCHMAL REGEN __OFF__","auch am donnerstag ab und an regen .","__ON__ SOMETIMES RAIN ON THURSDAYS __OFF__","Rain now and then on Thursday too."
"07December_2011_Wednesday_heute-7795","07December_2011_Wednesday_heute-7795/1/*.png","-1","-1","Signer08","__ON__ GUT ABEND LIEB ZUSCHAUER __OFF__","guten abend liebe zuschauer .","__ON__ GOOD EVENING DEAR VIEWERS __OFF__","Good evening dear viewers."
"07December_2011_Wednesday_heute-7796","07December_2011_Wednesday_heute-7796/1/*.png","-1","-1","Signer08","__ON__ GUT WAS IN-KOMMEND NEU STURM","es kündigt sich schon wieder ein neuer sturm an .","__ON__ GOOD WHAT&#39;S COMING NEW STORM","a new storm is already approaching."
"07December_2011_Wednesday_heute-7797","07December_2011_Wednesday_heute-7797/1/*.png","-1","-1","Signer08","MORGEN ABEND NORDRAUM KUESTE ZENTRUM ORKAN ORKAN HUNDERT VIERZIG KILOMETER PRO STUNDE STURM SCHNELL __OFF__","morgen abend erreicht er bereits die nordseeküste ein orkantief liegt im zentrum über der nördlichen nordsee mit einhundertvierzig kilometern pro stunde windgeschwindigkeit .","TOMORROW EVENING NORTHERN COAST CENTRAL HURCA HURCA ONE HUNDRED FORTY KILOMETERS PER HOUR STORM FAST __OFF__","Tomorrow evening it will reach the North Sea coast. A hurricane is centered over the northern North Sea with wind speeds of 140 kilometers per hour."
"07December_2011_Wednesday_heute-7799","07December_2011_Wednesday_heute-7799/1/*.png","-1","-1","Signer08","MORGEN cl-KOMMEN ZUERST REGEN DANN STURM __OFF__","vor dem sturm erst einmal der regen im nordwesten morgen anhaltend am nachmittag .","TOMORROW cl-COME FIRST RAIN THEN STORM __OFF__","Before the storm, there will be rain in the northwest in the morning and it will continue into the afternoon."
"07December_2011_Wednesday_heute-7800","07December_2011_Wednesday_heute-7800/1/*.png","-1","-1","Signer08","__ON__ HEUTE NACHT __EMP__ NOCH STURM MITTE SUEDRAUM DAZU SCHNEE REGEN SUEDRAUM","ja heute nacht gibt es ja auch noch einige sturmböen jetzt die sind in der mitte und im süden unterwegs dazu schneefall jetzt im süden .","__ON__ TONIGHT __EMP__ ANOTHER STORM IN THE CENTRAL SOUTHERN REGION PLUS SNOW RAIN IN THE SOUTHERN REGION","Yes, there will be some squalls tonight, and they are now moving through the center and south, with snowfall in the south."
"07December_2011_Wednesday_heute-7801","07December_2011_Wednesday_heute-7801/1/*.png","-1","-1","Signer08","OST NOCH REGEN REGEN MITTE SCHAUER","im osten ist es noch regen in der mitte haben wir noch schauer .","EAST STILL RAIN RAIN CENTER SHOWERS","In the east it is still raining, in the middle we still have showers."
"07December_2011_Wednesday_heute-7802","07December_2011_Wednesday_heute-7802/1/*.png","-1","-1","Signer08","KOENNEN GEWITTER","und es gibt auch noch zum teil gewitter .","CAN THUNDERSTORMS","and there are still some thunderstorms."
"07December_2011_Wednesday_heute-7803","07December_2011_Wednesday_heute-7803/1/*.png","-1","-1","Signer08","DANN HEUTE NACHT KALT ABER FROST NUR IX BAYERN BERG NAH IX MINUS ZWEI GRAD NORDRAUM STURM STURM","es wird dann kalt in dieser nacht aber frostig nur in bayern am alpenrand bis minus zwei grad sonst ist einfach zu windig für frost .","THEN TONIGHT COLD BUT FROST ONLY IX BAVARIA BERG NAH IX MINUS TWO DEGREES NORTHERN STORM STORM","It will be cold tonight, but frosty only in Bavaria on the edge of the Alps, with temperatures down to minus two degrees Celsius; otherwise it will be too windy for frost."
"07December_2011_Wednesday_heute-7804","07December_2011_Wednesday_heute-7804/1/*.png","-1","-1","Signer08","MORGEN TEMPERATUR BLEIBEN BLEIBEN BLEIBEN BLEIBEN MEHR DREI BIS ZEHN GRAD","und morgen ändern sich die temperaturen wenig meist sind es drei bis zehn grad .","TOMORROW TEMPERATURE WILL REMAIN WILL REMAIN WILL REMAIN MORE THREE TO TEN DEGREES","And tomorrow the temperatures will change little, mostly between three and ten degrees."
"07December_2011_Wednesday_heute-7805","07December_2011_Wednesday_heute-7805/1/*.png","-1","-1","Signer08","VOR VOR MITTAG SONNE WOLKE ANFANG SCHNEE cl-KOMMEN","der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen .","BEFORE BEFORE NOON SUN CLOUD BEGINNING SNOW cl-COMING","The morning will bring sun and clouds in Germany, initially with a few snow showers moving east."
"07December_2011_Wednesday_heute-7806","07December_2011_Wednesday_heute-7806/1/*.png","-1","-1","Signer08","NORDWESTRAUM WOLKE cl-KOMMEN NACH MITTAG NORDWESTRAUM REGEN","und dann werden die wolken hier an der nordsee schon dichter und nachmittag regnet es im nordwesten .","NORTHWEST CLOUDS CLOSE COMING AFTER NOON NORTHWEST RAIN","And then the clouds here on the North Sea become thicker and in the afternoon it rains in the northwest."
"07December_2011_Wednesday_heute-7807","07December_2011_Wednesday_heute-7807/1/*.png","-1","-1","Signer08","BEDEUTEN BERG __LEFTHAND__ BIS REGION REGEN DURCHGEHEND REGEN DAZU WIND ABEND STURM STURM cl-KOMMEN cl-KOMMEN","das heißt von der eifel bis zur ostsee küste dauerregen und der wind nimmt zu abends gibt es erste sturmböen aus dem südwesten .","MEAN MOUNTAIN __LEFTHAND__ TO REGION RAIN CONTINUOUSLY RAIN ALSO WIND EVENING STORM STORM cl-COMING cl-COMING","This means continuous rain from the Eifel to the Baltic Sea coast and the wind will increase. In the evening there will be the first gusts of storm from the southwest."
"07December_2011_Wednesday_heute-7808","07December_2011_Wednesday_heute-7808/1/*.png","-1","-1","Signer08","HEUTE NACHT __??DANN__ DONNERSTAG BIS FREITAG ORKAN ORKAN NORDRAUM STURM MITTE REGEN REGEN ORKAN VORBEI","in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan .","TONIGHT __??THEN__ THURSDAY THROUGH FRIDAY HURCANE HURCA NORTHERN STORM CENTRAL RAIN RAIN HURCA PASSED","During the night into Friday and on Friday, hurricane-force winds will occur over northern Germany and the North Sea, with rain in the middle and after the hurricane."
"07December_2011_Wednesday_heute-7809","07December_2011_Wednesday_heute-7809/1/*.png","-1","-1","Signer08","DANN WOCHENENDE KALT SCHNEE ODER SCHNEE REGEN __OFF__","es wird kühler am wochenende mit schnee oder schneeregenschauern .","THEN WEEKEND COLD SNOW OR SNOW RAIN __OFF__","It will be cooler this weekend with snow or sleet showers."
"07December_2011_Wednesday_heute-7810","07December_2011_Wednesday_heute-7810/1/*.png","-1","-1","Signer08","__ON__ __PU__ SCHOEN ABEND MACHEN poss-EUCH __OFF__","ihnen einen schönen abend und machen sie es gut .","__ON__ __PU__ HAVE A NICE EVENING poss-EUCH __OFF__","Have a nice evening and take care."
"25January_2013_Friday_tagesschau-7812","25January_2013_Friday_tagesschau-7812/1/*.png","-1","-1","Signer06","__ON__ B MEER HOCH cl-KOMMEN RUSSLAND MORGEN UEBERWIEGEND DEUTSCH LAND OST OST SONNE SONNE OFT OFT __OFF__","das hoch über dem baltikum zieht nach russland und bringt morgen vor allem dem osten deutschlands noch häufiger sonnenschein .","__ON__ B SEA HIGH cl-COMING RUSSIA TOMORROW PREDOMINANTLY GERMAN LAND EAST EAST SUN SUN OFTEN OFTEN __OFF__","The high winds over the Baltic states are moving towards Russia and will bring even more sunshine tomorrow, especially to eastern Germany."
"25January_2013_Friday_tagesschau-7814","25January_2013_Friday_tagesschau-7814/1/*.png","-1","-1","Signer06","__ON__ SUEDWESTRAUM ABEND UEBERWIEGEND WOLKE WOLKE TEIL SCHNEE NORDOSTRAUM MEHR KLAR VERSCHWINDEN","in der südwesthälfte gibt es heute nacht viele wolken hier und da ein paar flocken in der nordosthälfte verbreitet klar .","__ON__ SOUTHWEST EVENING MOSTLY CLOUDY CLOUDY PARTIALLY SNOW NORTHEAST MORE CLEAR DISAPPEARING","In the southwest there will be lots of clouds tonight, with a few flakes here and there, and in the northeast it will be clear."
"25January_2013_Friday_tagesschau-7816","25January_2013_Friday_tagesschau-7816/1/*.png","-1","-1","Signer06","NORDWEST NORDWEST UEBERWIEGEND MEHR WOLKE WOLKE NACH MITTAG VORMITTAG REGION SCHNEE __HOLD__ REGEN REGEN GEFRIEREN BODEN __OFF__","richtung westen überwiegen die wolken und am nachmittag fällt gebietsweise etwas schnee oder gefrierender regen .","NORTHWEST NORTHWEST MOSTLY CLOUDY CLOUDY AFTERNOON AM REGION SNOW __HOLD__ RAIN RAIN FREEZING GROUND __OFF__","Clouds will predominate towards the west, with some snow or freezing rain expected in some areas in the afternoon."
"25January_2013_Friday_tagesschau-7817","25January_2013_Friday_tagesschau-7817/1/*.png","-1","-1","Signer06","__ON__ WIND SCHWACH MAESSIG NORD FRISCH SUED SUED SUEDOSTRAUM __OFF__","der wind weht schwach bis mäßig im norden auch frischer süd bis südost .","__ON__ WIND WEAK MODERATE NORTH FRESH SOUTH SOUTH SOUTHEAST __OFF__","The wind blows light to moderate in the north, also fresh south to southeast."
"25January_2013_Friday_tagesschau-7818","25January_2013_Friday_tagesschau-7818/1/*.png","-1","-1","Signer06","__ON__ FLUSS HEUTE WOLKE DABEI UNTER MINUS FUENF OST OST VERSCHWINDEN KOENNEN MINUS ZWANZIG GRAD","am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad .","__ON__ RIVER TODAY CLOUDY BELOW MINUS FIVE EAST EAST CAN DISAPPEAR MINUS TWENTY DEGREES","On the Upper Rhine tonight, clouds will be below zero, while in the east, temperatures will be below zero under clear skies."
"25January_2013_Friday_tagesschau-7819","25January_2013_Friday_tagesschau-7819/1/*.png","-1","-1","Signer06","MORGEN FLUSS SCHON UEBER ZWISCHEN-NULL PLUS PLUS HABEN __HOLD__ REST REGION FROST FROST NOCH __OFF__","am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig .","TOMORROW RIVER ALREADY ABOVE ZERO PLUS PLUS HAVE __HOLD__ REST OF REGION FROST FROST STILL __OFF__","On the Rhine tomorrow the first positive temperatures will be reached, otherwise it will remain frosty everywhere."
"25January_2013_Friday_tagesschau-7821","25January_2013_Friday_tagesschau-7821/1/*.png","-1","-1","Signer06","NAECHSTE MONTAG IN-KOMMEND TAG FROST neg-HABEN WEST MILD","in der neuen woche tagsüber frostfrei im westen sogar mild .","NEXT MONDAY IN-COMING DAY FROST neg-HAVE WEST MILD","In the new week, frost-free during the day and even mild in the west."
"25January_2013_Friday_tagesschau-7822","25January_2013_Friday_tagesschau-7822/1/*.png","-1","-1","Signer06","TEIL MEHR WENIG WOLKE SONNE DANN DIENSTAG UEBERWIEGEND REGEN REGEN __OFF__","dabei gibt es mal mehr mal weniger wolken hier und da sonne und am dienstag verbreitet regen .","PART MORE LITTLE CLOUDS SUN THEN TUESDAY MOSTLY RAIN RAIN __OFF__","There will be clouds, sometimes fewer, some sun here and there and widespread rain on Tuesday."
"23January_2011_Sunday_tagesschau-7824","23January_2011_Sunday_tagesschau-7824/1/*.png","-1","-1","Signer04","__ON__ __PU__ WETTER WIE-IMMER WIE-IMMER __PU__","an der großwetterlage hat sich wenig geändert .","__ON__ __PU__ WEATHER AS ALWAYS AS ALWAYS __PU__","There has been little change in the general weather situation."
"23January_2011_Sunday_tagesschau-7825","23January_2011_Sunday_tagesschau-7825/1/*.png","-1","-1","Signer04","AUCH DIESE VIEL WOLKE OST BRINGEN SCHNEE WEST REGEN REGEN","und so startet auch die neue woche mit vielen wolken die in der osthälfte deutschlands etwas schnee richtung westen ein wenig regen bringen .","ALSO THESE MUCH CLOUDS EAST BRING SNOW WEST RAIN RAIN","And so the new week starts with lots of clouds, bringing some snow to the eastern half of Germany and a little rain towards the west."
"23January_2011_Sunday_tagesschau-7826","23January_2011_Sunday_tagesschau-7826/1/*.png","-1","-1","Signer04","AUCH NACHT REGION REGION BISSCHEN SCHNEE SCHNEE FLACH REGEN FROST","auch in der nacht fällt von vorpommern bis nach bayern gebietsweise schnee im flachland kann auch gefrierender regen dabei sein .","ALSO NIGHT REGION REGION A LITTLE SNOW SNOW SHALLOW RAIN FROST","Snow will also fall in some areas from Western Pomerania to Bavaria during the night, and there may also be freezing rain in the lowlands."
"23January_2011_Sunday_tagesschau-7827","23January_2011_Sunday_tagesschau-7827/1/*.png","-1","-1","Signer04","REGION NUR BISSCHEN TROPFEN TROPFEN TROPFEN FLOCKEN","im übrigen land gibt es nur hier und da ein paar tropfen oder flocken .","REGION JUST A LITTLE DROP DROP DROP FLAKES","In the rest of the country there are only a few drops or flakes here and there."
"23January_2011_Sunday_tagesschau-7828","23January_2011_Sunday_tagesschau-7828/1/*.png","-1","-1","Signer04","BERG __HOLD__ NORD TEIL KLAR","in alpennähe sowie stellenweise im norden zum teil klar .","MOUNTAIN __HOLD__ NORTH PART CLEAR","Partly clear near the Alps and in places in the north."
"23January_2011_Sunday_tagesschau-7829","23January_2011_Sunday_tagesschau-7829/1/*.png","-1","-1","Signer04","TAG FLUSS FLUSS KOENNEN SONNE ABER IX-PLUSPLUS WOLKE","am tag kann sich an der oder und neiße auch mal die sonne blicken lassen sonst viele wolken .","DAY RIVER RIVER CAN SUN BUT IX-PLUSPLUS CLOUD","During the day the sun can sometimes make an appearance on the Oder and Neisse, otherwise there are lots of clouds."
"23January_2011_Sunday_tagesschau-7830","23January_2011_Sunday_tagesschau-7830/1/*.png","-1","-1","Signer04","NORDRAUM SUEDOSTRAUM __HOLD__ SCHNEE SCHNEE WEST NORDWESTRAUM BISSCHEN REGEN REGEN __OFF__","im osten und südosten rieselt mancherorts schnee im westen und nordwesten fällt hier und da leichter regen .","NORTH AREA SOUTHEAST AREA __HOLD__ SNOW SNOW WEST NORTHWEST AREA A LITTLE RAIN RAIN __OFF__","In the east and southeast, snow is falling in some places, while in the west and northwest, light rain is falling here and there."
"23January_2011_Sunday_tagesschau-7831","23January_2011_Sunday_tagesschau-7831/1/*.png","-1","-1","Signer04","__ON__ WIND SCHWACH NORDOSTRAUM WEHEN WEHEN WEHEN WEHEN WEHEN","der wind weht schwach bis mäßig an der nordsee auch frisch aus ost west bis nordwest .","__ON__ WIND WEAK NORTHEAST BLOWS BLOWS BLOWS BLOWS BLOWS","The wind blows light to moderate on the North Sea, also fresh from east, west to northwest."
"23January_2011_Sunday_tagesschau-7832","23January_2011_Sunday_tagesschau-7832/1/*.png","-1","-1","Signer04","WEHEN HEUTE NACHT PLUS DREI BERG KLAR FROST","im nordwesten heute nacht bis plus drei grad am alpenrand unter klarem himmel strenger frost .","WINDS TONIGHT PLUS THREE MOUNTAINS CLEAR FROST","In the northwest, temperatures up to plus three degrees tonight, and severe frost on the edge of the Alps under clear skies."
"23January_2011_Sunday_tagesschau-7833","23January_2011_Sunday_tagesschau-7833/1/*.png","-1","-1","Signer04","ALLGAEU MORGEN MINUS DREI FLUSS PLUS SECHS","im allgäu morgen minus drei im emsland bis plus sechs grad .","ALLGAEU TOMORROW MINUS THREE RIVER PLUS SIX","In the Allgäu tomorrow minus three, in the Emsland up to plus six degrees."
"23January_2011_Sunday_tagesschau-7835","23January_2011_Sunday_tagesschau-7835/1/*.png","-1","-1","Signer04","MITTWOCH KOENNEN DAZU SONNE KOMMEN","am mittwoch kann sich auch gebietsweise die sonne wieder zeigen .","WEDNESDAY THERE MAY BE SUN","On Wednesday the sun may appear again in some areas."
"23January_2011_Sunday_tagesschau-7836","23January_2011_Sunday_tagesschau-7836/1/*.png","-1","-1","Signer04","DONNERSTAG REGION __HOLD__ FREUNDLICH ABER __HOLD__ KALT __OFF__","und am donnerstag wird es insgesamt etwas freundlicher aber auch wieder kälter .","THURSDAY REGION __HOLD__ FRIENDLY BUT __HOLD__ COLD __OFF__","On Thursday it will be a little friendlier but also colder again."
"04May_2010_Tuesday_tagesschau-7837","04May_2010_Tuesday_tagesschau-7837/1/*.png","-1","-1","Signer04","__ON__ WETTER WIE-AUSSEHEN MORGEN MITTWOCH FUENFTE MAI __OFF__","und nun die wettervorhersage für morgen mittwoch den fünften mai .","__ON__ WEATHER AS-LOOKS TOMORROW WEDNESDAY FIFTH MAY __OFF__","And now the weather forecast for tomorrow, Wednesday May 5th."
"04May_2010_Tuesday_tagesschau-7838","04May_2010_Tuesday_tagesschau-7838/1/*.png","-1","-1","Signer04","__ON__ SUED ALPEN DIESE HEFTIG TIEF KOMMEN UNWETTER MOEGLICH","im südlichen alpenraum sorgt ein kräftiges mittelmeertief zum teil für unwetter .","__ON__ SOUTHERN ALPS THESE VERY DEEP WINDS COMING SEVERE WEATHER POSSIBLE","In the southern Alps, a strong Mediterranean low is causing severe weather in some areas."
"04May_2010_Tuesday_tagesschau-7839","04May_2010_Tuesday_tagesschau-7839/1/*.png","-1","-1","Signer04","SUED REGION BISSCHEN MITBEKOMMEN loc-NORDWEST __EMP__ KOMMEN DIESE FREUNDLICH MORGEN","auch der süden deutschlands bekommt eine abgeschwächte form dieser regenfälle ab während sich das wetter in der nordhälfte unter zwischenhocheinfluss morgen recht freundlich präsentiert .","SOUTH REGION GET A LITTLE WAY loc-NORTHWEST __EMP__ THESE COME FRIENDLY TOMORROW","The south of Germany will also experience a less severe form of this rainfall, while the weather in the northern half will be quite pleasant tomorrow under the influence of an intermediate high pressure system."
"04May_2010_Tuesday_tagesschau-7840","04May_2010_Tuesday_tagesschau-7840/1/*.png","-1","-1","Signer04","HEUTE NACHT SCHON NORD KLAR loc-REGION BEWOELKT SUED REGEN-PLUSPLUS SUED","schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen .","TONIGHT ALREADY CLEAR NORTH loc-REGION CLOUDY SOUTH RAIN-PLUSPLUS SOUTH","Tonight it will be clear or only lightly cloudy north of the Main, while in the south there will be occasional rain."
"04May_2010_Tuesday_tagesschau-7841","04May_2010_Tuesday_tagesschau-7841/1/*.png","-1","-1","Signer04","MORGEN WOLKE TEIL REGEN NIESELREGEN","in der südhälfte auch morgen viele wolken hier und da regnet oder nieselt es .","MORNING CLOUD PARTIAL RAIN DRIZZLE","In the southern half there will be lots of clouds tomorrow and it will rain or drizzle here and there."
"04May_2010_Tuesday_tagesschau-7842","04May_2010_Tuesday_tagesschau-7842/1/*.png","-1","-1","Signer04","NORD SONNE SPAETER BISSCHEN WOLKE ABER BLEIBEN TROCKEN __OFF__","weiter nördlich scheint häufig die sonne später gesellen sich auch ein paar quellwolken dazu aber es bleibt trocken .","NORTH SUN LATER A BIT OF CLOUDY BUT STAYING DRY __OFF__","Further north the sun shines frequently, later a few cumulus clouds join in but it remains dry."
"04May_2010_Tuesday_tagesschau-7843","04May_2010_Tuesday_tagesschau-7843/1/*.png","-1","-1","Signer04","__ON__ SUED loc-SUEDWEST FRISCH WEHEN BERG SCHWACH SCHWACH WEHEN WEHEN","im süden und südwesten teilweise frischer wind mit sturmböen im bergland sonst weht er schwach bis mäßig aus nordosten .","__ON__ SOUTH loc-SOUTHWEST FRESH BLOWS MOUNTAIN WEAK WEAK BLOWS BLOWS","In the south and southwest, partly fresh winds with gale-force gusts in the mountains; otherwise, weak to moderate winds from the northeast."
"04May_2010_Tuesday_tagesschau-7844","04May_2010_Tuesday_tagesschau-7844/1/*.png","-1","-1","Signer04","KLAR TEIL BISSCHEN FROST IX loc-SUEDOST PLUS ACHT","unter klarem himmel heute nacht stellenweise leichter frost im südosten dagegen bis plus acht grad .","CLEAR PARTIALLY FROST IX loc-SOUTHEAST PLUS EIGHT","Under clear skies tonight, light frost in places, but up to plus eight degrees in the southeast."
"04May_2010_Tuesday_tagesschau-7845","04May_2010_Tuesday_tagesschau-7845/1/*.png","-1","-1","Signer04","IX MORGEN BIS SIEBZEHN loc-REGION FUENFZEHN BIS ELF OST ZEHN","dort morgen bis siebzehn grad sonst fünfzehn bis elf an der ostsee zehn grad .","IX TOMORROW UNTIL SEVENTEEN loc-REGION FIFTEEN TO ELEVEN EAST TEN","There tomorrow up to seventeen degrees, otherwise fifteen to eleven, on the Baltic Sea ten degrees."
"04May_2010_Tuesday_tagesschau-7846","04May_2010_Tuesday_tagesschau-7846/1/*.png","-1","-1","Signer04","DONNERSTAG loc-REGION WOLKE REGEN REGEN loc-SUEDOST GEWITTER","am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter .","THURSDAY loc-REGION CLOUDS RAIN RAIN loc-SOUTHEAST THUNDERSTORM","On Thursday, lots of clouds everywhere and some heavy rain in the southeast, thunderstorms."
"05February_2011_Saturday_tagesschau-7850","05February_2011_Saturday_tagesschau-7850/1/*.png","-1","-1","Signer04","__ON__ MORGEN AUCH TIEF DRUCK cl-KOMMEN NORD REGEN REGEN REGEN","auch morgen sorgt tiefer luftdruck im norden deutschlands für regen .","__ON__ TOMORROW ALSO LOW PRESSURE CL-COMING NORTH RAIN RAIN RAIN","Tomorrow, low air pressure will also bring rain in northern Germany."
"05February_2011_Saturday_tagesschau-7851","05February_2011_Saturday_tagesschau-7851/1/*.png","-1","-1","Signer04","IX VIEL SONNE SONNE","dem süden bringt ein hoch viel sonne .","IX LOTS OF SUN SUN","A high brings a lot of sun to the south."
"05February_2011_Saturday_tagesschau-7852","05February_2011_Saturday_tagesschau-7852/1/*.png","-1","-1","Signer04","UNTERSCHIED GROSS DESHALB WETTER NORD __PU__ TEIL STURM __PU__","da die luftdruckunterschiede weiterhin groß sind erreicht der wind im norden teilweise noch sturmstärke .","DIFFERENCE BIG THEREFORE WEATHER NORTH __PU__ PART STORM __PU__","As the air pressure differences remain large, the wind in the north sometimes reaches gale force."
"05February_2011_Saturday_tagesschau-7853","05February_2011_Saturday_tagesschau-7853/1/*.png","-1","-1","Signer04","IX REGEN REGEN LANG REGEN REGEN IX-PLUSPLUS REGEN REGEN IX OFT KLAR","und dort regnet es heute noch zum teil länger andauernd sonst nur hier und da etwas regen im süden häufig klar .","IX RAIN RAIN LONG RAIN RAIN IX-PLUSPLUS RAIN RAIN IX OFTEN CLEAR","And there it&#39;s still raining today, sometimes for a longer period of time, otherwise just a little rain here and there, and in the south it&#39;s often clear."
"05February_2011_Saturday_tagesschau-7857","05February_2011_Saturday_tagesschau-7857/1/*.png","-1","-1","Signer04","__??__ __??__ SCHWER STURM SUED NUR SCHWACH SCHWACH MAESSIG MAESSIG","an der see und in den hochlagen schwere sturmböen weiter südlich meist nur schwacher bis mäßiger wind .","__??__ __??__ SEVERE STORM SOUTH ONLY WEAK WEAK MODERATE MODERATE","At sea and in the higher elevations, heavy gusts of wind; further south, mostly light to moderate winds."
"05February_2011_Saturday_tagesschau-7858","05February_2011_Saturday_tagesschau-7858/1/*.png","-1","-1","Signer04","MINUS ZWEI DREI BERG PLUS ZEHN KOELN REGION","minus drei grad heute nacht am alpenrand plus zehn in der kölner bucht .","MINUS TWO THREE BERG PLUS TEN COLOGNE REGION","Minus three degrees tonight on the edge of the Alps, plus ten in the Bay of Cologne."
"05February_2011_Saturday_tagesschau-7859","05February_2011_Saturday_tagesschau-7859/1/*.png","-1","-1","Signer04","NORD SECHS FLUSS FUENFZEHN GRAD","an der nordsee morgen sechs am oberrhein sehr milde fünfzehn grad .","NORTH SIX RIVER FIFTEEN DEGREES","Tomorrow it will be six degrees on the North Sea and a very mild fifteen degrees on the Upper Rhine."
"05February_2011_Saturday_tagesschau-7860","05February_2011_Saturday_tagesschau-7860/1/*.png","-1","-1","Signer04","MONTAG AN KUESTE TEIL REGEN REGEN __HOLD__ STURM MITTE SUED SUED SONNE","am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein .","MONDAY ON COAST PARTIAL RAIN RAIN __HOLD__ STORM CENTRAL SOUTH SOUTH SUN","On Monday, rain and stormy gusts will occur in some areas near the coast, but sunshine will be widespread in the centre and south."
"05February_2011_Saturday_tagesschau-7861","05February_2011_Saturday_tagesschau-7861/1/*.png","-1","-1","Signer04","AB DIENSTAG MEHR KUEHL DAZU BISSCHEN REGEN REGEN BERG AUCH SCHNEE","ab dienstag wieder kühler dazu gibt es zunächst etwas regen im bergland auch schnee .","FROM TUESDAY MORE COOL ALSO A LITTLE RAIN RAIN MOUNTAINS ALSO SNOW","From Tuesday it will be cooler again, with some rain and snow in the mountains."
"05February_2011_Saturday_tagesschau-7862","05February_2011_Saturday_tagesschau-7862/1/*.png","-1","-1","Signer04","AB MITTWOCH MEHR FREUNDLICH __OFF__","aber am mittwoch wird es schon wieder freundlicher .","MORE FRIENDLY FROM WEDNESDAY __OFF__","But on Wednesday it will be nicer again."
