"name","video","start","end","speaker","orth","translation","orth_english","translation_english"
"24June_2010_Thursday_tagesschau-7302","24June_2010_Thursday_tagesschau-7302/1/*.png","-1","-1","Signer01","DESHALB WETTER WECHSELHAFT","daher gestaltet sich das wetter etwas wechselhafter","THEREFORE WEATHER CHANGEABLE","therefore the weather is somewhat changeable"
"24June_2010_Thursday_tagesschau-7303","24June_2010_Thursday_tagesschau-7303/1/*.png","-1","-1","Signer01","WOCHENENDE DANN HOCH KOMMEN BESONDERS SONNTAG REGION SONNE","am wochenende gewinnt das hoch aber wieder an kraft und vor allem am sonntag wird es verbreitet sonnig","WEEKEND THEN COME UP ESPECIALLY SUNDAY REGION SUN","At the weekend, the high will gain strength again and especially on Sunday it will be sunny"
"24June_2010_Thursday_tagesschau-7304","24June_2010_Thursday_tagesschau-7304/1/*.png","-1","-1","Signer01","HEUTE NACHT LOCKER TEILWEISE KLAR","heute nacht ist es teils locker bewölkt teils klar","TONIGHT LOOSELY PARTLY CLEAR","tonight it will be partly cloudy and partly clear"
"24June_2010_Thursday_tagesschau-7305","24June_2010_Thursday_tagesschau-7305/1/*.png","-1","-1","Signer01","NORDWEST KOMMEN TROCKEN WAHRSCHEINLICH","von nordwesten breiten sich später ein paar dichtere wolkenfelder bis in die mitte aus es bleibt aber wahrscheinlich trocken","NORTHWEST COMING DRY PROBABLE","From the northwest, a few denser cloud fields will spread to the center later, but it will probably remain dry"
"24June_2010_Thursday_tagesschau-7306","24June_2010_Thursday_tagesschau-7306/1/*.png","-1","-1","Signer01","MITTAG FREUNDLICH WOLKE WECHSELHAFT BESONDERS NACH MITTAG KOENNEN REGEN GEWITTER KOMMEN REGION REGEN STARK","am tag mal freundlich mal wolkig und vor allem am nachmittag gibt es mancherorts schauer oder gewitter die richtung süden auch kräftig sein können","MIDDAY FRIENDLY CLOUDY VARIABLE RAIN THUNDERSTORMS POSSIBLE ESPECIALLY AFTER MIDDAY HEAVY RAIN IN THE REGION","During the day, sometimes sunny, sometimes cloudy, and especially in the afternoon, there will be showers or thunderstorms in some places, which can be strong towards the south"
"24June_2010_Thursday_tagesschau-7307","24June_2010_Thursday_tagesschau-7307/1/*.png","-1","-1","Signer01","WIND WEHEN SONST REGION SCHWACH MAESSIG","dann frischt auch der wind stark böig auf sonst weht er schwach bis mäßig aus nordwestlicher richtung","WIND BLOWING OTHERWISE REGION WEAK MODERATE","then the wind will also freshen up and become gusty, otherwise it will blow weakly to moderately from the northwest"
"24June_2010_Thursday_tagesschau-7308","24June_2010_Thursday_tagesschau-7308/1/*.png","-1","-1","Signer01","HEUTE NACHT ZEHN BIS FUENFZEHN SUED SIEBEN BIS NEUN GRAD","heute nacht zehn bis fünfzehn im süden sieben bis neun grad","TONIGHT TEN TO FIFTEEN SOUTH SEVEN TO NINE DEGREES","tonight ten to fifteen in the south seven to nine degrees"
"24June_2010_Thursday_tagesschau-7309","24June_2010_Thursday_tagesschau-7309/1/*.png","-1","-1","Signer01","MORGEN NORD ACHTZEHN BIS ZWANZIG REGION BIS NEUN ZWANZIG GRAD","morgen an der küste achtzehn bis zwanzig am oberrhein bis neunundzwanzig grad","TOMORROW NORTH EIGHTEEN TO TWENTY REGION UP TO NINE TWENTY DEGREES","tomorrow on the coast eighteen to twenty on the Upper Rhine up to twenty-nine degrees"
"24June_2010_Thursday_tagesschau-7310","24June_2010_Thursday_tagesschau-7310/1/*.png","-1","-1","Signer01","SAMSTAG SUED REGION WECHSELHAFT SONNE WOLKE TEILWEISE IX REGEN GEWITTER","am samstag gibt es im süden einen wechsel aus sonne und wolken mit örtlichen schauern und gewittern","SATURDAY SOUTH REGION VARIABLE SUN CLOUDS PARTLY 9 RAIN THUNDERSTORMS","On Saturday, there will be a mix of sun and clouds in the south with local showers and thunderstorms"
"24June_2010_Thursday_tagesschau-7311","24June_2010_Thursday_tagesschau-7311/1/*.png","-1","-1","Signer01","REGION FREUNDLICH TROCKEN","im übrigen land meist freundlich und trocken","REGION FRIENDLY DRY","in the rest of the country mostly pleasant and dry"
"24June_2010_Thursday_tagesschau-7312","24June_2010_Thursday_tagesschau-7312/1/*.png","-1","-1","Signer01","SONNTAG BIS DREISSIG GRAD SONNE","am sonntag scheint bei bis zu dreißig grad verbreitet die sonne","SUNDAY UP TO THIRTY DEGREES OF SUN","On Sunday the sun will shine with temperatures up to thirty degrees"
"24June_2010_Thursday_tagesschau-7313","24June_2010_Thursday_tagesschau-7313/1/*.png","-1","-1","Signer01","IX KOENNEN MONTAG WEST WIEDER ANFANG REGEN GEWITTER","am montag muss im westen wieder mit schauern oder gewittern gerechnet werden","IX CAN MONDAY WEST AGAIN BEGINNING RAIN THUNDERSTORM","On Monday, showers or thunderstorms are expected again in the west"
"04September_2010_Saturday_tagesschau-7314","04September_2010_Saturday_tagesschau-7314/1/*.png","-1","-1","Signer04","JETZT WETTER WIE-AUSSEHEN MORGEN SONNTAG FUENFTE SEPTEMBER","und nun die wettervorhersage für morgen sonntag den fünften september","NOW WEATHER WHAT LOOKS LIKE TOMORROW SUNDAY FIFTH SEPTEMBER","and now the weather forecast for tomorrow, Sunday the fifth of September"
"04September_2010_Saturday_tagesschau-7315","04September_2010_Saturday_tagesschau-7315/1/*.png","-1","-1","Signer04","NORWEGEN IN-KOMMEND ZWEI-TAG EINFLUSS poss-BEI-UNS WETTER","das hoch über norwegen bestimmt in den kommenden beiden tagen unser wetter","NORWAY IN-COMING TWO-DAY INFLUENCE poss-AT-US WEATHER","The high above Norway will determine our weather in the next two days"
"04September_2010_Saturday_tagesschau-7316","04September_2010_Saturday_tagesschau-7316/1/*.png","-1","-1","Signer04","EINS PROBLEM MORGEN OST RECHNEN SCHAUER BISSCHEN SCHAUER","einen schönheitsfehler gibt es morgen im osten muss mit einzelnen schauern gerechnet werden","ONE PROBLEM TOMORROW EAST EXPECT SHOWERS LITTLE SHOWERS","There is a blemish tomorrow in the east: isolated showers are expected"
"04September_2010_Saturday_tagesschau-7317","04September_2010_Saturday_tagesschau-7317/1/*.png","-1","-1","Signer04","DIENSTAG WETTER VERAENDERN WECHSELHAFT","ab dienstag ändert sich dann das wetter wieder es wird wechselhafter","TUESDAY WEATHER CHANGE VARIABLE","From Tuesday the weather will change again and become more changeable"
"04September_2010_Saturday_tagesschau-7318","04September_2010_Saturday_tagesschau-7318/1/*.png","-1","-1","Signer04","HEUTE NACHT OST ANFANG SCHAUER VERSCHWINDEN REGION KLAR","heute nacht fallen in der osthälfte zunächst noch einzelne schauer die aber abklingen verbreitet ist es klar","TONIGHT EASTERN BEGINNING SHOWERS DISAPPEARING REGION CLEAR","Tonight there will be some isolated showers in the eastern half, but they will subside. It will be clear across the country."
"04September_2010_Saturday_tagesschau-7319","04September_2010_Saturday_tagesschau-7319/1/*.png","-1","-1","Signer04","NAH FLUSS BISSCHEN NEBEL","in der nähe von flüssen bildet sich stellenweise nebel","NEAR RIVER A BIT OF FOG","fog forms in places near rivers"
"04September_2010_Saturday_tagesschau-7320","04September_2010_Saturday_tagesschau-7320/1/*.png","-1","-1","Signer04","TAG VIEL SONNE IM-VERLAUF WOLKE OST DICHT SCHAUER","am tag viel sonne im laufe des tages zeigen sich lockere quellwolken die im osten dichter werden und schauer bringen können","DAY LOTS OF SUN IN THE COURSE CLOUDS EAST DENSE SHOWERS","During the day, lots of sun. During the day, loose cumulus clouds will appear, which will become denser in the east and may bring showers."
"04September_2010_Saturday_tagesschau-7321","04September_2010_Saturday_tagesschau-7321/1/*.png","-1","-1","Signer04","SCHWACH WEHEN MAESSIG WEHEN","der wind weht schwach hier und da auch mäßig","WEAK CONTRACTS MODERATE CONTRACTS","the wind blows weakly and moderately here and there"
"04September_2010_Saturday_tagesschau-7323","04September_2010_Saturday_tagesschau-7323/1/*.png","-1","-1","Signer04","TAG SECHSZEHN VOGEL ZWEI ZWANZIG BERG","am tag sechzehn grad im vogtland und zweiundzwanzig grad im breisgau","DAY SIXTEEN BIRD TWO TWENTY MOUNTAIN","during the day sixteen degrees in the Vogtland and twenty-two degrees in the Breisgau"
"04September_2010_Saturday_tagesschau-7324","04September_2010_Saturday_tagesschau-7324/1/*.png","-1","-1","Signer04","MONTAG MEISTENS SONNE WENIG WOLKE MEER BISSCHEN WIND","am montag ist es meist sonnig nur wenige wolken im bergland wird es windiger","MONDAY MOSTLY SUN FEW CLOUDS SEA A LITTLE WIND","On Monday it will be mostly sunny with only a few clouds in the mountains, it will be windier"
"04September_2010_Saturday_tagesschau-7325","04September_2010_Saturday_tagesschau-7325/1/*.png","-1","-1","Signer04","DIENSTAG NORD SONNE KOMMEN REGEN TEILWEISE WIND","am dienstag in der nordosthälfte viel sonne von südwesten kommt regen auf teilweise ist es windig","TUESDAY NORTH SUN COMING RAIN PARTIALLY WIND","on Tuesday in the northeast half a lot of sun from the southwest rain is coming in places it is windy"
"04September_2010_Saturday_tagesschau-7326","04September_2010_Saturday_tagesschau-7326/1/*.png","-1","-1","Signer04","MITTWOCH WECHSELHAFT TEIL REGEN TEIL GEWITTER DABEI","am mittwoch unbeständiges wetter gebietsweise regnet es auch einzelne gewitter sind dabei","WEDNESDAY VARIABLE PARTLY RAIN PARTLY THUNDERSTORMS","on Wednesday unsettled weather, rain in some areas and isolated thunderstorms"
"27November_2009_Friday_tagesschau-7327","27November_2009_Friday_tagesschau-7327/1/*.png","-1","-1","Signer09","WETTER MORGEN SAMSTAG NEUN ZWANZIG NOVEMBER","und nun die wettervorhersage für morgen samstag den neunundzwanzigsten november","WEATHER TOMORROW SATURDAY NINE TWENTY NOVEMBER","and now the weather forecast for tomorrow, Saturday the twenty-ninth of November"
"27November_2009_Friday_tagesschau-7328","27November_2009_Friday_tagesschau-7328/1/*.png","-1","-1","Signer09","ENGLAND TIEF DRUCK KOMMEN","das tief das über großbritannien zieht bestimmt morgen unser wetter","ENGLAND DEEP PRESSURE COMING","The low pressure system moving over Great Britain will determine our weather tomorrow"
"27November_2009_Friday_tagesschau-7329","27November_2009_Friday_tagesschau-7329/1/*.png","-1","-1","Signer09","DESHALB DEUTSCHLAND AUCH ZUERST MILD NAECHSTE WOCHE LOS KUEHL","zunächst bleibt es noch verhältnismäßig mild nächste woche wird es dann kühler","THAT&#39;S WHY GERMANY ALSO FIRST MILD NEXT WEEK COOL","initially it will remain relatively mild next week it will be cooler"
"27November_2009_Friday_tagesschau-7330","27November_2009_Friday_tagesschau-7330/1/*.png","-1","-1","Signer09","HEUTE NACHT TEIL REGEN NORD GEWITTER KURZ MOEGLICH","heute nacht fallen stellenweise schauer an der see sind kurze gewitter möglich","TONIGHT PARTIAL RAIN NORTHERN THUNDERSTORMS BRIEFLY POSSIBLE","Tonight there will be showers in places and short thunderstorms are possible at the sea"
"27November_2009_Friday_tagesschau-7331","27November_2009_Friday_tagesschau-7331/1/*.png","-1","-1","Signer09","BERG SCHNEE SCHNEIEN MOEGLICH","auf den höheren bergen kann es schneien","MOUNTAIN SNOW SNOW POSSIBLE","It may snow on the higher mountains"
"27November_2009_Friday_tagesschau-7332","27November_2009_Friday_tagesschau-7332/1/*.png","-1","-1","Signer09","VOR MITTAG WEST LOS KOMMEN ERSTE REGEN REGION BISSCHEN REGEN","am vormittag kommt von westen neuer regen auf er breitet sich ostwärts aus im süden und südosten regnet es nur wenig","BEFORE MIDDAY WEST LOS COMING FIRST RAIN REGION LITTLE RAIN","In the morning, new rain will come from the west and spread eastwards. In the south and southeast, there will be only a little rain."
"27November_2009_Friday_tagesschau-7333","27November_2009_Friday_tagesschau-7333/1/*.png","-1","-1","Signer09","SPEZIELL FLUSS SUED TEIL FREUNDLICH","vor allem südlich der donau ist es zwischendurch auch freundlich","SPECIALLY RIVER SOUTH PART FRIENDLY","especially south of the Danube it is also pleasant from time to time"
"27November_2009_Friday_tagesschau-7334","27November_2009_Friday_tagesschau-7334/1/*.png","-1","-1","Signer09","WEHEN MAESSIG HAUPTSAECHLICH FRISCH STURM DABEI STURM WIRBEL","im südosten schwacher bis mäßiger wind sonst weht er mäßig bis frisch mit starken bis stürmischen böen vereinzelt sind auch sturmböen dabei","MODERATE WINDS MAINLY FRESH STORM SURROUNDING STORM SWIRL","in the southeast, light to moderate winds, otherwise moderate to fresh with strong to stormy gusts, occasionally storm gusts"
"27November_2009_Friday_tagesschau-7335","27November_2009_Friday_tagesschau-7335/1/*.png","-1","-1","Signer09","MEER STURM WIRBEL TEIL STURM MOEGLICH","auf den bergen teilweise schwere sturmböen vereinzelt orkanartige böen","SEA STORM TURBINE PARTIAL STORM POSSIBLE","In the mountains, partly severe gusts of wind, isolated gale-force gusts"
"27November_2009_Friday_tagesschau-7336","27November_2009_Friday_tagesschau-7336/1/*.png","-1","-1","Signer09","HEUTE ABEND SIEBEN BIS DREI ALPEN UNGEFAEHR NULL","heute nacht sieben bis drei grad an den alpen null grad","TONIGHT SEVEN TO THREE ALPS APPROXIMATELY ZERO","tonight seven to three degrees in the Alps zero degrees"
"27November_2009_Friday_tagesschau-7337","27November_2009_Friday_tagesschau-7337/1/*.png","-1","-1","Signer09","TAG SECHS BIS ZEHN SUED ZWOELF","tagsüber sechs bis zehn grad im süden bis zwölf grad","DAY SIX TO TEN SOUTH TWELVE","daytime six to ten degrees in the south up to twelve degrees"
"26January_2013_Saturday_tagesschau-7343","26January_2013_Saturday_tagesschau-7343/1/*.png","-1","-1","Signer05","JETZT WETTER WIE-AUSSEHEN MORGEN SONNTAG SIEBEN ZWANZIG JANUAR","und nun die wettervorhersage für morgen sonntag den siebenundzwanzigsten januar","NOW WEATHER HOW LOOKS TOMORROW SUNDAY SEVEN TWENTY JANUARY","and now the weather forecast for tomorrow, Sunday the twenty-seventh of January"
"26January_2013_Saturday_tagesschau-7344","26January_2013_Saturday_tagesschau-7344/1/*.png","-1","-1","Signer05","UEBERWIEGEND TIEF EMPFINDLICH FEUCHT MILD LUFT KOMMEN DEUTSCH","die ausläufer eines kräftigen tiefs bei islands lenken feucht milde meeresluft nach deutschland","PREDOMINANTLY DEEP SENSITIVE HUMID MILD AIR COMING GERMAN","The foothills of a strong low near Iceland direct moist, mild sea air to Germany"
"26January_2013_Saturday_tagesschau-7345","26January_2013_Saturday_tagesschau-7345/1/*.png","-1","-1","Signer05","ANFANG SCHNEE SCHNEIEN ODER REGEN MIT FROST ACHTUNG GEFAHR GLATT EIS KOENNEN","dabei fiel zunächst schnee oder gefrierender regen es muss mit gefährlichem glatteis gerechnet werden","BEGINNING SNOW SNOWING OR RAIN WITH FROST CAUTION DANGER SLIPPERY ICE CAN","Initially, snow or freezing rain fell, and dangerous black ice must be expected"
"26January_2013_Saturday_tagesschau-7346","26January_2013_Saturday_tagesschau-7346/1/*.png","-1","-1","Signer05","NORDOST WOLKE KOENNEN SEHEN STERN MEISTENS UEBERWIEGEND WOLKE NORD BISSCHEN SCHNEE SCHNEIEN","im osten und süden zeigen sich heute nacht gebietsweise die sterne sonst überwiegen die wolken im norden leichter schneefall","NORTHEAST CLOUDS CAN SEE STARS MOSTLY CLOUDS NORTH A LITTLE SNOW SNOWING","In the east and south, the stars will appear in some areas tonight, otherwise clouds will predominate in the north, light snowfall"
"26January_2013_Saturday_tagesschau-7347","26January_2013_Saturday_tagesschau-7347/1/*.png","-1","-1","Signer05","SCHNEE SCHNEIEN REGEN MIT FROST VORSICHT ACHTUNG GLATT","von westen breiten sich ab den morgenstunden schnee und gefrierender regen aus vorsicht erhöhte glättegefahr","SNOW SNOWING RAIN WITH FROST CAUTION ATTENTION SLIPPERY","Snow and freezing rain will spread from the west in the morning hours. Caution: increased risk of slippery conditions."
"26January_2013_Saturday_tagesschau-7348","26January_2013_Saturday_tagesschau-7348/1/*.png","-1","-1","Signer05","ABEND KOMMEN OST AUCH","gegen abend kommen die niederschläge auch in den östlichen landesteilen an","EVENING COMES EAST ALSO","Towards the evening, precipitation will also reach the eastern parts of the country"
"26January_2013_Saturday_tagesschau-7349","26January_2013_Saturday_tagesschau-7349/1/*.png","-1","-1","Signer05","WIND SCHWACH MAESSIG FRISCH NORDWEST STARK","der wind weht überwiegend mäßig bis frisch an der nordsee auch stark","WIND WEAK MODERATE FRESH NORTHWEST STRONG","The wind blows predominantly moderate to fresh, at the North Sea also strong"
"26January_2013_Saturday_tagesschau-7350","26January_2013_Saturday_tagesschau-7350/1/*.png","-1","-1","Signer05","REGION UND BERG STURM","dort sowie auf den bergen zum teil sturmböen","REGION AND MOUNTAIN STORM","there and on the mountains partly squalls"
"26January_2013_Saturday_tagesschau-7353","26January_2013_Saturday_tagesschau-7353/1/*.png","-1","-1","Signer05","MONTAG OST SUEDOST SCHNEE SCHNEIEN ODER REGEN GLATT GEFAHR","am montag im osten und südosten noch gebietsweise schnee oder regen mit glättegefahr","MONDAY EAST SOUTHEAST SNOW SNOW OR RAIN SLIPPERY DANGER","On Monday, snow or rain in some areas in the east and southeast with a risk of slippery roads"
"26January_2013_Saturday_tagesschau-7354","26January_2013_Saturday_tagesschau-7354/1/*.png","-1","-1","Signer05","SONST REGION WOLKE WAHRSCHEINLICH MANCHMAL BISSCHEN REGEN","sonst mal mehr mal weniger wolken und nur hier und da etwas regen","OTHERWISE REGION CLOUDY PROBABLY SLIGHT RAIN AT TIMES","otherwise sometimes more sometimes less clouds and only here and there some rain"
"26January_2013_Saturday_tagesschau-7355","26January_2013_Saturday_tagesschau-7355/1/*.png","-1","-1","Signer05","AB IN-KOMMEND DIENSTAG UEBERWIEGEND WIND SUEDWEST SCHON FRUEHLING WIE MILD","ab dienstag wird es sehr windig und im südwesten am mittwoch fast schon frühlingshaft mild","FROM IN-COMING TUESDAY PREDOMINANTLY SOUTHWEST WIND ALREADY SPRING LIKE MILD","From Tuesday it will be very windy and in the southwest on Wednesday it will be almost spring-like mild"
"26January_2013_Saturday_tagesschau-7356","26January_2013_Saturday_tagesschau-7356/1/*.png","-1","-1","Signer05","VIEL WOLKE TEIL REGEN","dazu gibt es viele wolken und zeitweise regen","LOTS OF CLOUDS PARTIALLY RAIN","There are also many clouds and occasional rain"
"06February_2010_Saturday_tagesschau-7357","06February_2010_Saturday_tagesschau-7357/1/*.png","-1","-1","Signer04","JETZT WETTER WIE-AUSSEHEN MORGEN SONNTAG SIEBTE FEBRUAR","und nun noch die wettervorhersage für morgen sonntag den siebten februar","NOW WEATHER HOW-LOOKS TOMORROW SUNDAY SEVENTH FEBRUARY","and now the weather forecast for tomorrow, Sunday the seventh of February"
"06February_2010_Saturday_tagesschau-7358","06February_2010_Saturday_tagesschau-7358/1/*.png","-1","-1","Signer04","TIEF MEER DESHALB ALPEN NOCH SCHNEE","ein tief über dem mittelmeer bringt vor allem dem alpenraum noch etwas schnee","DEEP SEA THAT&#39;S WHY THE ALPS STILL HAVE SNOW","A low over the Mediterranean Sea brings some snow, especially to the Alpine region"
"06February_2010_Saturday_tagesschau-7359","06February_2010_Saturday_tagesschau-7359/1/*.png","-1","-1","Signer04","NORD TRUEB TROCKEN","auch weiter nördlich bleibt das meist trübe aber weitgehend trocken","NORTH CLOUDY DRY","Further north it remains mostly cloudy but largely dry"
"06February_2010_Saturday_tagesschau-7360","06February_2010_Saturday_tagesschau-7360/1/*.png","-1","-1","Signer04","AB MORGEN WEST OST KOMMEN KALT NAECHSTE WOCHE FROST","ab morgen fließt von osten wieder kältere luft nach deutschland und in der neuen woche gibt es dann verbreitet dauerfrost","FROM TOMORROW WEST EAST COMING COLD NEXT WEEK FROST","From tomorrow colder air will flow from the east to Germany and in the new week there will be widespread persistent frost"
"06February_2010_Saturday_tagesschau-7361","06February_2010_Saturday_tagesschau-7361/1/*.png","-1","-1","Signer04","NACHT WOLKE SCHNEE UEBERWIEGEND ALPEN DEUTSCHLAND IX ORT TATSAECHLICH","heute nacht ist der himmel meist wolkenverhangen schnee fällt vor allem in alpennähe sonst nur hier und da ein paar flocken oder tropfen","NIGHT CLOUD SNOW PREDOMINANTLY ALPS GERMANY IX PLACE ACTUAL","Tonight the sky is mostly cloudy, snow is falling mainly near the Alps, otherwise only a few flakes or drops here and there"
"06February_2010_Saturday_tagesschau-7366","06February_2010_Saturday_tagesschau-7366/1/*.png","-1","-1","Signer04","NORDOST KLAR TEIL FROST FLUSS BIS ZWEI PLUS","im nordosten unter klarem himmel heute nacht teilweise strenger frost entlang des rheins ein bis zwei plusgrade","NORTHEAST CLEAR PARTIAL FROST RIVER UP TO TWO PLUS","In the northeast, under clear skies tonight, partly severe frost along the Rhine, one to two degrees Celsius above zero"
"06February_2010_Saturday_tagesschau-7367","06February_2010_Saturday_tagesschau-7367/1/*.png","-1","-1","Signer04","IX MORGEN ZWEI BIS FUENF NORD FLUSS MINUS SECHS","dort morgen zwei bis fünf grad über null nordöstlich der elbe bis minus sechs grad","IX TOMORROW TWO TO FIVE NORTH RIVER MINUS SIX","there tomorrow two to five degrees above zero northeast of the Elbe to minus six degrees"
"06February_2010_Saturday_tagesschau-7368","06February_2010_Saturday_tagesschau-7368/1/*.png","-1","-1","Signer04","EIN-PAAR-TAGE WOCHE KALT TEIL STARK WOLKE TEIL NEBEL","in der neuen woche wird es noch kälter dazu ist es teils stark bewölkt teils neblig trüb","A FEW DAYS WEEK COLD PARTLY CLOUDY PARTLY FOG","In the new week it will be even colder and partly cloudy and partly foggy"
"06February_2010_Saturday_tagesschau-7369","06February_2010_Saturday_tagesschau-7369/1/*.png","-1","-1","Signer04","SONNE SELTEN TEIL SCHNEE ABER WENIG","die sonne lässt sich nur selten blicken hier und da fällt schnee aber besonders viel wird es nicht sein","SUN RARELY PARTIAL SNOW BUT LITTLE","The sun rarely makes an appearance, snow falls here and there, but it won&#39;t be particularly heavy"
"21July_2010_Wednesday_tagesschau-7370","21July_2010_Wednesday_tagesschau-7370/1/*.png","-1","-1","Signer05","JETZT WIE-AUSSEHEN WETTER MORGEN DONNERSTAG ZWEI ZWANZIG JULI","und nun die wettervorhersage für morgen donnerstag den zweiundzwanzigsten juli","NOW WHAT THE WEATHER LOOKS LIKE TOMORROW THURSDAY JULY TWENTY-FOUR","and now the weather forecast for tomorrow, Thursday the twenty-second of July"
"21July_2010_Wednesday_tagesschau-7371","21July_2010_Wednesday_tagesschau-7371/1/*.png","-1","-1","Signer05","RUSSLAND poss-SEIN HOCH EINFLUSS VERSCHWINDEN","das hoch über russland verliert morgen seinen einfluss auf unser wetter","RUSSIA poss-ITS HIGH INFLUENCE DISAPPEAR","The high above Russia will lose its influence on our weather tomorrow"
"21July_2010_Wednesday_tagesschau-7372","21July_2010_Wednesday_tagesschau-7372/1/*.png","-1","-1","Signer05","TIEF FRANKREICH KOMMEN WEST KOMMEN WECHSELHAFT","das tief das nach nordfrankreich zieht sorgt dafür dass es von westen wechselhafter wird","DEEP FRANCE COMING WEST COMING CHANGEABLE","The low pressure system moving towards northern France is causing more changeable weather from the west"
"21July_2010_Wednesday_tagesschau-7373","21July_2010_Wednesday_tagesschau-7373/1/*.png","-1","-1","Signer05","OST SUEDOST HEISS SCHNEIEN","in den osten und südosten strömt noch heiße luft","EAST SOUTHEAST HOT SNOW","Hot air is still flowing into the east and southeast"
"21July_2010_Wednesday_tagesschau-7374","21July_2010_Wednesday_tagesschau-7374/1/*.png","-1","-1","Signer05","NOCH NACHT MOEGLICH RECHNEN GEWITTER REGEN HEFTIG","in der nacht muss mit gewitterschauern gerechnet werden die kräftig sein können","THUNDERSTORMS POSSIBLE TODAY HEAVY RAIN","Thunderstorms are expected at night, which may be heavy"
"21July_2010_Wednesday_tagesschau-7375","21July_2010_Wednesday_tagesschau-7375/1/*.png","-1","-1","Signer05","KOMMEN REGION KAUM GEWITTER","richtung osten kaum gewitter","ARE THERE HARDLY ANY THUNDERSTORMS IN THE REGION?","hardly any thunderstorms towards the east"
"21July_2010_Wednesday_tagesschau-7376","21July_2010_Wednesday_tagesschau-7376/1/*.png","-1","-1","Signer05","TAG MEHR WOLKE REGEN GEWITTER UEBERWIEGEND SUEDWEST ENORM IX WIND MOEGLICH","am tag wird es immer wolkiger hier und da regnet oder gewittert es kräftig vor allem in der südosthälfte sind unwetter möglich","DAY MORE CLOUDS RAIN THUNDERSTORMS MOSTLY SOUTHWEST EXTREMELY 9 WIND POSSIBLE","During the day it will become increasingly cloudy, here and there it will rain or thunder heavily, especially in the southeastern half of the country severe weather is possible"
"21July_2010_Wednesday_tagesschau-7377","21July_2010_Wednesday_tagesschau-7377/1/*.png","-1","-1","Signer05","OST REGION IX SONNE HABEN2","am längsten zeigt sich die sonne noch im äußersten osten","EAST REGION IX HAVE SUN2","The sun shines longest in the far east"
"21July_2010_Wednesday_tagesschau-7378","21July_2010_Wednesday_tagesschau-7378/1/*.png","-1","-1","Signer05","WIND SCHWACH MAESSIG WENN GEWITTER SCHWER STURM","der wind weht schwach bis mäßig bei gewittern mitunter schwere sturmböen","WIND WEAK MODERATE IF THUNDERSTORM SEVERE STORM","the wind blows light to moderate, with occasional heavy gusts during thunderstorms"
"21July_2010_Wednesday_tagesschau-7379","21July_2010_Wednesday_tagesschau-7379/1/*.png","-1","-1","Signer05","HEUTE NACHT BERLIN REGION EINS ZWANZIG WEST MITTE BERG VIERZEHN GRAD","heute nacht einundzwanzig grad im raum berlin vierzehn grad in den westlichen mittelgebirgen","TONIGHT BERLIN REGION ONE TWENTY WEST CENTRAL BERG FOURTEEN DEGREES","tonight twenty-one degrees in the Berlin area fourteen degrees in the western low mountain ranges"
"21July_2010_Wednesday_tagesschau-7380","21July_2010_Wednesday_tagesschau-7380/1/*.png","-1","-1","Signer05","IX MORGEN ZWEI ZWANZIG GRAD MAXIMAL FUENF DREISSIG GRAD REGION","am tag dort zweiundzwanzig grad bis fünfunddreißig grad an der neiße","IX TOMORROW TWENTY-TWENTY DEGREES MAXIMUM THIRTY-FIVE DEGREES REGION","during the day there twenty-two degrees to thirty-five degrees on the Neisse"
"21July_2010_Wednesday_tagesschau-7381","21July_2010_Wednesday_tagesschau-7381/1/*.png","-1","-1","Signer05","WIE-AUSSEHEN IN-KOMMEND FREITAG HAUPTSAECHLICH SCHAUER GEWITTER SUEDOST LANG REGEN","die aussichten am freitag teilweise kräftige schauer und gewitter im süden und osten regnet es auch für längere zeit","WHAT IT LOOKS LIKE FOR FRIDAY MAINLY SHOWERS THUNDERSTORMS SOUTHEAST LONG RAIN","The outlook for Friday is partly heavy showers and thunderstorms in the south and east it will also rain for a longer period"
"21July_2010_Wednesday_tagesschau-7382","21July_2010_Wednesday_tagesschau-7382/1/*.png","-1","-1","Signer05","SAMSTAG AUCH WECHSELHAFT SCHAUER GEWITTER REGION AUCH LANG FREUNDLICH REGION","auch am samstag unbeständiges wetter mit schauern und einzelnen gewittern richtung westen auch längere freundliche phasen","SATURDAY ALSO VARIABLE SHOWERS THUNDERSTORMS REGION ALSO LONG FRIENDLY REGION","Also on Saturday unsettled weather with showers and isolated thunderstorms towards the west also longer pleasant periods"
"21July_2010_Wednesday_tagesschau-7383","21July_2010_Wednesday_tagesschau-7383/1/*.png","-1","-1","Signer05","SONNTAG WAHRSCHEINLICH SONNE WOLKE MAL SCHAUER","am sonntag mal sonne mal wolken und nur stellenweise schauer","SUNDAY PROBABLY SUN CLOUDS SOMETIMES SHOWERS","on Sunday sometimes sun sometimes clouds and only occasional showers"
"27June_2010_Sunday_tagesschau-7384","27June_2010_Sunday_tagesschau-7384/1/*.png","-1","-1","Signer03","JETZT WETTER MORGEN MONTAG ACHT ZWANZIG JUNI","und nun die wettervorhersage für morgen montag den achtundzwanzigsten juni","NOW WEATHER TOMORROW MONDAY EIGHT TWENTY JUNE","and now the weather forecast for tomorrow, Monday, June 28th"
